Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Marital_status_group,Application_mode_group,Previous_qualification_group,Mothers_qualification_group,Fathers_qualification_group,Age_group,First_sem_approval_ratio,Second_sem_approval_ratio,Overall_approval_ratio,Grade_change,Course_load_change,Average_grade,Total_credits,Total_units_enrolled,Total_units_approved,Course_completion_ratio,Total_evaluations,Evaluation_participation_ratio,Total_without_evaluations,Without_evaluations_ratio,Financial_stability,Economic_context_score,First_sem_engagement,Second_sem_engagement,Engagement_change
1,42,1.0,9500.0,1,1,133.1,1,1,1,5.0,5.0,126.0,1,0,0,1,1,0,29,0,0,7,10,5.0,11.9,0,0,8,10,5,11.0,0,13.9,-0.3,0.79,Single,Special_Entry,Secondary,Medium,Medium,Adult,0.7142857142857143,0.625,0.6696428571428572,-0.9000000000000004,1,11.45,0,15,10.0,0.6666666666666666,20,1.3333333333333333,0,0.0,1,0.1523333333333333,1.4285714285714286,1.25,-0.1785714285714286
1,1,3.0,8378.5,1,1,139.0,1,19,19,5.0,3.0,128.2,1,0,0,1,1,0,19,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.874999999999999,0,10.8,1.4,1.74,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,4,0.0,0.0,0,0.0,0,0.0,1,0.4539999999999999,0.0,0.0,0.0
1,44,1.0,9003.0,1,1,130.0,1,19,37,9.0,9.0,130.0,1,0,0,1,1,0,23,0,0,6,8,6.0,12.571428571428571,0,0,6,7,6,12.428571428571429,0,8.9,1.4,3.51,Single,Special_Entry,Secondary,Medium,Medium,Young Adult,1.0,1.0,1.0,-0.1428571428571423,0,12.5,0,12,12.0,1.0,15,1.25,0,0.0,1,0.7576666666666666,1.3333333333333333,1.1666666666666667,-0.1666666666666665
1,1,3.0,9147.0,1,1,125.0,1,1,38,7.0,7.0,120.1,0,0,0,1,1,0,19,0,0,5,8,5.0,11.2,0,0,5,10,4,10.75,0,16.2,0.3,-0.92,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,0.8,0.9,-0.4499999999999993,0,10.975,0,10,9.0,0.9,18,1.8,0,0.0,1,-0.1719999999999999,1.6,2.0,0.3999999999999999
1,39,1.0,9254.0,1,1,160.0,1,19,37,7.0,10.0,100.0,0,0,0,1,1,0,26,0,0,6,7,6.0,12.0,0,0,6,8,5,10.8,0,12.7,3.7,-1.7,Single,Special_Entry,Secondary,Medium,Medium,Adult,1.0,0.8333333333333334,0.9166666666666669,-1.1999999999999993,0,11.4,0,12,11.0,0.9166666666666666,15,1.25,0,0.0,1,-0.0166666666666666,1.1666666666666667,1.3333333333333333,0.1666666666666665
1,17,1.0,9147.0,1,1,148.0,1,38,37,5.0,5.0,134.0,0,0,0,1,1,0,18,0,0,5,9,0.0,7.399999999999999,0,0,5,5,0,6.874999999999999,0,7.6,2.6,0.32,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,10,0.0,0.0,14,1.4,0,0.0,1,0.5253333333333333,1.8,1.0,-0.8
1,17,1.0,9500.0,1,1,150.0,1,37,19,8.0,4.0,130.8,0,0,0,1,1,0,24,0,0,7,8,7.0,11.975,0,0,8,8,8,13.75,0,13.9,-0.3,0.79,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,1.0,1.0,1.0,1.7750000000000004,1,12.8625,0,15,15.0,1.0,16,1.0666666666666669,0,0.0,1,0.1523333333333333,1.1428571428571428,1.0,-0.1428571428571428
1,1,1.0,8378.5,1,1,141.0,1,19,19,5.0,10.0,135.8,1,0,0,1,1,0,19,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.874999999999999,0,15.5,2.8,-4.06,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,4,0.0,0.0,0,0.0,0,0.0,1,-0.4393333333333333,0.0,0.0,0.0
1,17,3.5,9254.0,1,1,118.0,1,38,37,5.0,7.0,111.7,1,0,0,1,1,0,18,0,0,6,12,3.0,11.666666666666666,0,0,6,12,1,12.0,0,12.4,0.5,1.79,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.5,0.1666666666666666,0.3333333333333333,0.3333333333333339,0,11.833333333333332,0,12,4.0,0.3333333333333333,24,2.0,0,0.0,1,0.3523333333333333,2.0,2.0,0.0
1,1,2.0,9773.0,1,1,142.0,1,38,38,9.0,9.0,132.9,1,0,0,1,1,0,18,0,0,6,8,6.0,12.333333333333334,0,0,6,11,3,12.333333333333334,0,10.8,1.4,1.74,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,0.5,0.75,0.0,0,12.333333333333334,0,12,9.0,0.75,19,1.5833333333333333,0,0.0,1,0.4539999999999999,1.3333333333333333,1.8333333333333333,0.5
1,17,3.0,9147.0,1,1,120.0,1,19,19,4.0,7.0,115.5,1,0,0,1,1,0,18,0,0,5,8,3.0,10.333333333333334,0,0,5,11,3,10.857142857142858,0,10.8,1.4,1.74,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.6,0.6,0.6,0.5238095238095237,0,10.595238095238097,0,10,6.0,0.6,19,1.9,0,0.0,1,0.4539999999999999,1.6,2.2,0.6000000000000001
1,18,3.5,9254.0,1,1,106.0,1,19,37,7.0,7.0,106.0,1,0,0,1,1,0,21,0,0,6,8,4.0,10.5,0,0,6,11,1,11.0,0,9.4,-0.8,-3.12,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,0.6666666666666666,0.1666666666666666,0.4166666666666666,0.5,0,10.75,0,12,5.0,0.4166666666666667,19,1.5833333333333333,0,0.0,1,0.0613333333333332,1.3333333333333333,1.8333333333333333,0.5
1,17,3.5,9773.0,1,1,121.0,1,1,19,9.0,8.0,120.3,1,0,0,1,1,0,19,0,0,6,6,6.0,13.666666666666666,0,0,6,6,6,13.333333333333334,0,8.9,1.4,3.51,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,-0.3333333333333321,0,13.5,0,12,12.0,1.0,12,1.0,0,0.0,1,0.7576666666666666,1.0,1.0,0.0
1,17,3.5,9500.0,1,1,150.0,1,38,37,9.0,9.0,130.8,0,0,0,1,1,0,22,0,0,7,7,7.0,14.842857142857142,0,0,8,9,8,15.055555555555555,0,16.2,0.3,-0.92,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,1.0,1.0,1.0,0.2126984126984137,1,14.94920634920635,0,15,15.0,1.0,16,1.0666666666666669,0,0.0,1,-0.1719999999999999,1.0,1.125,0.125
1,39,1.0,8378.5,1,1,120.0,1,37,37,9.0,6.0,117.0,0,0,0,1,1,0,33,0,0,6,8,6.0,12.0,0,0,6,6,6,11.666666666666666,0,10.8,1.4,1.74,Single,Special_Entry,Secondary,Medium,Medium,Mature,1.0,1.0,1.0,-0.3333333333333339,0,11.833333333333332,0,12,12.0,1.0,14,1.1666666666666667,0,0.0,1,0.4539999999999999,1.3333333333333333,1.0,-0.3333333333333332
1,1,3.5,9853.0,1,1,114.0,1,19,19,9.0,9.0,110.2,1,0,0,1,1,0,20,0,0,6,8,5.0,12.2,0,0,6,7,5,12.2,0,10.8,1.4,1.74,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0,12.2,0,12,10.0,0.8333333333333334,15,1.25,0,0.0,1,0.4539999999999999,1.3333333333333333,1.1666666666666667,-0.1666666666666665
1,39,1.0,9991.0,1,1,140.0,1,3,3,2.0,2.0,155.7,1,0,0,1,1,0,34,0,0,2,1,0.0,7.399999999999999,0,0,5,0,0,6.874999999999999,0,10.8,1.4,1.74,Single,Special_Entry,Secondary,High,High,Mature,0.0,0.0,0.0,-0.5250000000000004,3,7.137499999999999,0,7,0.0,0.0,1,0.1428571428571428,0,0.0,1,0.4539999999999999,0.5,0.0,-0.5
1,39,1.0,9003.0,1,1,160.0,1,3,3,4.0,2.0,160.15000000000003,0,0,0,1,1,0,24,0,0,10,16,6.0,12.166666666666666,0,0,10,14,10,13.3,0,12.4,0.5,1.79,Single,Special_Entry,Secondary,High,High,Young Adult,0.6,1.0,0.8,1.1333333333333346,0,12.733333333333334,0,20,16.0,0.8,30,1.5,0,0.0,1,0.3523333333333333,1.6,1.4,-0.2000000000000001
1,17,1.0,9254.0,1,1,120.0,1,19,19,4.0,4.0,125.5,0,0,0,1,1,0,18,0,0,5,6,5.0,12.0,0,0,5,8,3,11.333333333333334,0,12.7,3.7,-1.7,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,0.6,0.8,-0.6666666666666661,0,11.666666666666668,0,10,8.0,0.8,14,1.4,0,0.0,1,-0.0166666666666666,1.2,1.6,0.4000000000000001
1,39,1.0,8378.5,1,1,130.0,1,37,37,9.0,6.0,110.0,1,0,0,1,0,0,33,0,0,6,7,6.0,11.0,0,0,6,11,5,11.0,0,9.4,-0.8,-3.12,Single,Special_Entry,Secondary,Medium,Medium,Mature,1.0,0.8333333333333334,0.9166666666666669,0.0,0,11.0,0,12,11.0,0.9166666666666666,18,1.5,0,0.0,1,0.0613333333333332,1.1666666666666667,1.8333333333333333,0.6666666666666665
1,42,1.0,9500.0,1,1,160.0,1,37,38,9.0,7.0,160.15000000000003,1,0,0,1,0,0,22,0,0,8,8,7.0,13.08,0,0,8,8,7,13.08,0,10.8,1.4,1.74,Single,Special_Entry,Secondary,Medium,Medium,Young Adult,0.875,0.875,0.875,0.0,0,13.08,0,16,14.0,0.875,16,1.0,0,0.0,1,0.4539999999999999,1.0,1.0,0.0
1,39,1.0,9670.0,1,1,120.0,1,1,19,4.0,5.0,100.0,0,0,0,1,0,0,25,0,0,5,7,4.0,10.5,0,0,5,7,5,11.6,0,9.4,-0.8,-3.12,Single,Special_Entry,Secondary,Medium,Medium,Adult,0.8,1.0,0.9,1.0999999999999996,0,11.05,0,10,9.0,0.9,14,1.4,0,0.0,1,0.0613333333333332,1.4,1.4,0.0
1,17,1.0,9070.0,1,1,124.0,1,19,38,4.0,0.0,117.6,1,0,0,1,1,0,20,0,0,6,9,6.0,10.666666666666666,0,0,6,6,5,11.2,0,7.6,2.6,0.32,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,1.0,0.8333333333333334,0.9166666666666669,0.5333333333333332,0,10.933333333333334,0,12,11.0,0.9166666666666666,15,1.25,0,0.0,1,0.5253333333333333,1.5,1.0,-0.5
1,1,3.5,9147.0,1,1,143.0,1,38,37,9.0,9.0,128.7,1,0,0,1,1,0,23,0,0,5,6,4.0,14.0,0,0,5,5,5,13.8,0,11.1,0.6,2.02,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,0.8,1.0,0.9,-0.1999999999999993,0,13.9,0,10,9.0,0.9,11,1.1,0,0.0,1,0.462,1.2,1.0,-0.1999999999999999
1,43,2.0,9119.0,1,1,115.0,1,38,19,9.0,6.0,112.2,1,0,0,1,1,0,18,0,0,5,9,2.0,10.0,0,0,5,9,0,6.874999999999999,0,15.5,2.8,-4.06,Single,Special_Entry,Secondary,Medium,Medium,Teen,0.4,0.0,0.2,-3.125000000000001,0,8.4375,0,10,2.0,0.2,18,1.8,0,0.0,1,-0.4393333333333333,1.8,1.8,0.0
1,39,1.0,9500.0,1,1,133.1,1,1,1,4.0,10.0,100.8,0,0,0,1,1,0,24,0,0,7,16,0.0,7.399999999999999,0,0,7,7,0,6.874999999999999,0,13.9,-0.3,0.79,Single,Special_Entry,Secondary,Medium,Medium,Young Adult,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,14,0.0,0.0,23,1.6428571428571428,0,0.0,1,0.1523333333333333,2.2857142857142856,1.0,-1.2857142857142856
1,17,2.0,9773.0,1,1,133.1,1,19,1,9.0,9.0,105.0,1,0,0,1,0,0,21,0,0,6,6,6.0,14.0,0,0,6,6,6,13.5,0,8.9,1.4,3.51,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,1.0,1.0,1.0,-0.5,0,13.75,0,12,12.0,1.0,12,1.0,0,0.0,1,0.7576666666666666,1.0,1.0,0.0
1,15,1.0,9130.0,1,1,133.1,1,1,1,4.0,4.0,100.0,0,0,0,1,0,0,26,0,0,6,7,2.0,12.0,0,0,6,6,0,6.874999999999999,0,8.9,1.4,3.51,Single,Special_Entry,Secondary,Medium,Medium,Adult,0.3333333333333333,0.0,0.1666666666666666,-5.125000000000001,0,9.4375,0,12,2.0,0.1666666666666666,13,1.0833333333333333,0,0.0,1,0.7576666666666666,1.1666666666666667,1.0,-0.1666666666666667
1,39,1.0,9853.0,1,1,133.1,1,37,34,0.0,0.0,115.5,0,0,0,1,0,0,34,0,0,6,12,3.0,12.666666666666666,0,0,6,14,0,6.874999999999999,0,7.6,2.6,0.32,Single,Special_Entry,Secondary,Medium,Low,Mature,0.5,0.0,0.25,-5.791666666666667,0,9.770833333333332,0,12,3.0,0.25,26,2.1666666666666665,0,0.0,1,0.5253333333333333,2.0,2.333333333333333,0.3333333333333335
1,39,1.0,8378.5,1,1,133.1,1,37,19,9.0,9.0,114.0,0,0,0,1,0,0,34,0,0,8,11,8.0,11.875,0,0,6,7,6,12.333333333333334,0,12.7,3.7,-1.7,Single,Special_Entry,Secondary,Medium,Medium,Mature,1.0,1.0,1.0,0.4583333333333339,-2,12.104166666666668,0,14,14.0,1.0,18,1.2857142857142858,0,0.0,1,-0.0166666666666666,1.375,1.1666666666666667,-0.2083333333333332
1,15,1.0,9119.0,1,1,130.0,1,38,3,9.0,2.0,137.0,1,0,0,1,1,0,19,0,0,5,9,5.0,14.0,0,0,5,11,3,13.25,0,13.9,-0.3,0.79,Single,Special_Entry,Secondary,Medium,High,Teen,1.0,0.6,0.8,-0.75,0,13.625,0,10,8.0,0.8,20,2.0,0,0.0,1,0.1523333333333333,1.8,2.2,0.4000000000000001
1,1,3.5,9773.0,1,1,135.0,1,37,1,5.0,5.0,124.9,1,0,0,1,0,0,18,0,0,6,6,6.0,13.666666666666666,0,0,6,6,6,13.333333333333334,0,8.9,1.4,3.51,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,-0.3333333333333321,0,13.5,0,12,12.0,1.0,12,1.0,0,0.0,1,0.7576666666666666,1.0,1.0,0.0
1,1,3.5,9500.0,1,1,132.0,1,37,37,7.0,7.0,120.3,1,0,0,1,0,0,18,0,0,7,7,7.0,13.75,0,0,8,9,8,14.47777777777778,0,12.4,0.5,1.79,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,0.7277777777777796,1,14.11388888888889,0,15,15.0,1.0,16,1.0666666666666669,0,0.0,1,0.3523333333333333,1.0,1.125,0.125
1,1,1.0,9085.0,1,1,135.0,1,1,2,9.0,1.0,134.3,1,0,0,1,0,0,19,0,0,5,7,5.0,14.2,0,0,5,7,5,13.8,0,12.7,3.7,-1.7,Single,Regular_Phase,Secondary,Medium,High,Teen,1.0,1.0,1.0,-0.3999999999999986,0,14.0,0,10,10.0,1.0,14,1.4,0,0.0,1,-0.0166666666666666,1.4,1.4,0.0
1,1,3.5,9500.0,1,1,115.0,1,3,3,2.0,2.0,111.5,1,0,0,1,0,0,19,0,0,7,10,4.0,11.96,0,0,7,7,0,6.874999999999999,0,13.9,-0.3,0.79,Single,Regular_Phase,Secondary,High,High,Teen,0.5714285714285714,0.0,0.2857142857142857,-5.085000000000002,0,9.4175,0,14,4.0,0.2857142857142857,17,1.2142857142857142,0,0.0,1,0.1523333333333333,1.4285714285714286,1.0,-0.4285714285714286
1,53,1.0,9085.0,1,1,130.0,1,38,38,9.0,9.0,128.8,0,0,0,1,0,0,21,0,0,10,12,8.0,12.875,0,0,9,14,5,13.4,0,8.9,1.4,3.51,Single,Special_Entry,Secondary,Medium,Medium,Young Adult,0.8,0.5555555555555556,0.6777777777777778,0.5250000000000004,-1,13.1375,0,19,13.0,0.6842105263157895,26,1.368421052631579,0,0.0,1,0.7576666666666666,1.2,1.5555555555555556,0.3555555555555556
1,1,3.5,8378.5,1,1,133.1,1,1,1,9.0,10.0,110.0,1,0,0,1,0,0,20,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.874999999999999,0,16.2,0.3,-0.92,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,4,0.0,0.0,0,0.0,0,0.0,1,-0.1719999999999999,0.0,0.0,0.0
1,39,1.0,8378.5,1,1,130.0,1,37,37,6.0,5.0,113.5,1,0,0,1,0,0,34,0,0,6,0,0.0,7.399999999999999,0,0,6,0,0,6.874999999999999,0,9.4,-0.8,-3.12,Single,Special_Entry,Secondary,Medium,Medium,Mature,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,12,0.0,0.0,0,0.0,0,0.0,1,0.0613333333333332,0.0,0.0,0.0
1,39,1.0,9003.0,1,1,133.1,1,37,37,9.0,6.0,160.0,0,0,0,1,0,0,34,0,0,10,16,10.5,14.63157894736842,0,0,10,14,12,14.23076923076923,0,15.5,2.8,-4.06,Single,Special_Entry,Secondary,Medium,Medium,Mature,1.05,1.2,1.125,-0.4008097165991895,0,14.431174089068826,0,20,22.5,1.125,30,1.5,0,0.0,1,-0.4393333333333333,1.6,1.4,-0.2000000000000001
1,18,1.0,9853.0,1,1,123.0,1,19,19,9.0,7.0,117.4,1,0,0,1,0,0,19,0,0,6,0,0.0,7.399999999999999,0,0,6,0,0,6.874999999999999,0,11.1,0.6,2.02,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,12,0.0,0.0,0,0.0,0,0.0,1,0.462,0.0,0.0,0.0
1,51,1.0,9070.0,1,1,130.0,1,3,1,2.0,8.0,122.2,0,0,0,1,0,0,20,0,0,10,12,10.0,13.0,0,0,10,11,11,12.272727272727272,0,11.1,0.6,2.02,Single,Special_Entry,Secondary,High,Medium,Young Adult,1.0,1.1,1.05,-0.7272727272727284,0,12.636363636363637,0,20,21.0,1.05,23,1.15,0,0.0,1,0.462,1.2,1.1,-0.0999999999999998
1,1,2.0,9238.0,1,1,122.0,1,37,38,4.0,7.0,118.2,1,0,0,1,0,0,19,0,0,6,0,0.0,7.399999999999999,0,0,6,0,0,6.874999999999999,0,16.2,0.3,-0.92,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,12,0.0,0.0,0,0.0,0,0.0,1,-0.1719999999999999,0.0,0.0,0.0
1,1,1.0,9085.0,1,1,113.0,1,1,1,4.0,4.0,106.7,1,0,0,1,0,0,20,0,0,6,15,4.0,14.2,0,0,6,16,4,13.25,0,15.5,2.8,-4.06,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,0.6666666666666666,0.6666666666666666,0.6666666666666666,-0.9499999999999992,0,13.725,0,12,8.0,0.6666666666666666,31,2.583333333333333,0,0.0,1,-0.4393333333333333,2.5,2.6666666666666665,0.1666666666666665
1,1,3.5,9500.0,1,1,111.0,1,3,4,4.0,3.0,108.2,1,0,0,1,0,0,20,0,0,7,9,6.0,13.266666666666666,0,0,7,10,5,12.3,0,12.4,0.5,1.79,Single,Regular_Phase,Secondary,High,High,Young Adult,0.8571428571428571,0.7142857142857143,0.7857142857142857,-0.966666666666665,0,12.783333333333331,0,14,11.0,0.7857142857142857,19,1.3571428571428572,0,0.0,1,0.3523333333333333,1.2857142857142858,1.4285714285714286,0.1428571428571428
1,17,2.0,9853.0,1,1,133.1,1,19,1,9.0,3.0,107.0,1,0,0,1,0,0,20,0,0,7,12,6.0,11.666666666666666,0,0,7,10,3,13.0,0,16.2,0.3,-0.92,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,0.8571428571428571,0.4285714285714285,0.6428571428571428,1.333333333333334,0,12.333333333333332,0,14,9.0,0.6428571428571429,22,1.5714285714285714,0,0.0,1,-0.1719999999999999,1.7142857142857142,1.4285714285714286,-0.2857142857142856
1,1,1.0,9238.0,1,1,142.0,1,37,37,6.0,7.0,136.1,1,0,0,1,0,0,18,0,0,6,8,6.0,13.857142857142858,0,0,6,6,6,15.0,0,13.9,-0.3,0.79,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,1.1428571428571423,0,14.428571428571429,0,12,12.0,1.0,14,1.1666666666666667,0,0.0,1,0.1523333333333333,1.3333333333333333,1.0,-0.3333333333333332
1,17,2.0,9147.0,1,1,123.0,1,1,38,4.0,7.0,115.3,1,0,0,1,0,0,18,0,0,5,9,3.0,13.0,0,0,5,11,3,11.0,0,8.9,1.4,3.51,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.6,0.6,0.6,-2.0,0,12.0,0,10,6.0,0.6,20,2.0,0,0.0,1,0.7576666666666666,1.8,2.2,0.4000000000000001
1,1,1.0,9085.0,1,1,131.0,1,19,19,9.0,9.0,139.8,1,0,0,1,0,0,19,0,0,5,6,5.0,13.4,0,0,5,5,5,12.8,0,10.8,1.4,1.74,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,-0.5999999999999996,0,13.1,0,10,10.0,1.0,11,1.1,0,0.0,1,0.4539999999999999,1.2,1.0,-0.1999999999999999
1,1,3.0,9773.0,1,1,158.0,1,1,38,4.0,7.0,157.0,1,0,0,1,0,0,18,0,0,6,6,6.0,12.666666666666666,0,0,6,7,6,12.571428571428571,0,10.8,1.4,1.74,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,-0.0952380952380949,0,12.61904761904762,0,12,12.0,1.0,13,1.0833333333333333,0,0.0,1,0.4539999999999999,1.0,1.1666666666666667,0.1666666666666667
1,17,2.0,9500.0,1,1,122.0,1,37,37,9.0,9.0,131.0,1,0,0,1,0,0,18,0,0,7,7,6.0,12.516666666666666,0,0,7,7,6,12.516666666666666,0,7.6,2.6,0.32,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0,12.516666666666666,0,14,12.0,0.8571428571428571,14,1.0,0,0.0,1,0.5253333333333333,1.0,1.0,0.0
1,43,1.0,9500.0,1,1,130.0,1,38,38,9.0,5.0,100.0,0,0,0,1,0,0,20,0,0,7,11,6.0,11.616666666666667,0,0,7,7,7,13.0,0,13.9,-0.3,0.79,Single,Special_Entry,Secondary,Medium,Medium,Young Adult,0.8571428571428571,1.0,0.9285714285714286,1.3833333333333329,0,12.308333333333334,0,14,13.0,0.9285714285714286,18,1.2857142857142858,0,0.0,1,0.1523333333333333,1.5714285714285714,1.0,-0.5714285714285714
1,17,1.0,9238.0,1,1,154.0,1,19,37,9.0,7.0,140.4,1,0,0,1,0,0,20,0,0,6,13,2.0,10.0,0,0,6,12,4,10.75,0,7.6,2.6,0.32,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,0.3333333333333333,0.6666666666666666,0.5,0.75,0,10.375,0,12,6.0,0.5,25,2.083333333333333,0,0.0,1,0.5253333333333333,2.1666666666666665,2.0,-0.1666666666666665
1,17,1.0,9147.0,1,1,120.0,1,19,19,3.0,3.0,113.4,0,0,0,1,0,0,20,0,0,5,11,3.0,10.333333333333334,0,0,5,10,3,10.666666666666666,0,12.4,0.5,1.79,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,0.6,0.6,0.6,0.3333333333333321,0,10.5,0,10,6.0,0.6,21,2.1,0,0.0,1,0.3523333333333333,2.2,2.0,-0.2000000000000001
1,1,2.0,9085.0,1,1,140.0,1,37,38,9.0,7.0,137.0,0,0,0,1,0,0,18,0,0,5,12,5.0,13.142857142857142,0,0,5,6,5,11.4,0,9.4,-0.8,-3.12,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,-1.742857142857142,0,12.271428571428572,0,10,10.0,1.0,18,1.8,0,0.0,1,0.0613333333333332,2.4,1.2,-1.2
1,1,1.0,9147.0,1,1,127.0,1,2,19,4.0,5.0,121.8,0,0,0,1,0,0,18,0,0,5,5,5.0,12.6,0,0,5,5,5,14.0,0,11.1,0.6,2.02,Single,Regular_Phase,Secondary,High,Medium,Teen,1.0,1.0,1.0,1.4000000000000004,0,13.3,0,10,10.0,1.0,10,1.0,0,0.0,1,0.462,1.0,1.0,0.0
1,17,1.0,9254.0,1,1,133.1,1,1,1,4.0,5.0,131.0,1,0,0,1,0,0,21,0,0,6,12,3.0,11.0,0,0,6,12,2,11.0,0,9.4,-0.8,-3.12,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,0.5,0.3333333333333333,0.4166666666666666,0.0,0,11.0,0,12,5.0,0.4166666666666667,24,2.0,0,0.0,1,0.0613333333333332,2.0,2.0,0.0
1,1,2.0,9147.0,1,1,120.0,1,19,19,9.0,7.0,118.6,1,0,0,1,0,0,19,0,0,5,8,5.0,10.8,0,0,5,9,4,11.25,0,16.2,0.3,-0.92,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,0.8,0.9,0.4499999999999993,0,11.025,0,10,9.0,0.9,17,1.7,0,0.0,1,-0.1719999999999999,1.6,1.8,0.1999999999999999
1,43,1.0,9238.0,1,1,130.0,1,38,37,9.0,7.0,133.2,0,0,0,1,0,0,20,0,0,9,15,9.0,11.666666666666666,0,0,7,8,7,11.714285714285714,0,7.6,2.6,0.32,Single,Special_Entry,Secondary,Medium,Medium,Young Adult,1.0,1.0,1.0,0.0476190476190474,-2,11.69047619047619,0,16,16.0,1.0,23,1.4375,0,0.0,1,0.5253333333333333,1.6666666666666667,1.1428571428571428,-0.523809523809524
1,1,1.0,9670.0,1,1,117.0,1,1,38,3.0,9.0,109.3,0,0,0,1,0,0,19,0,0,6,7,5.0,12.0,0,0,6,9,4,12.5,0,12.4,0.5,1.79,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.8333333333333334,0.6666666666666666,0.75,0.5,0,12.25,0,12,9.0,0.75,16,1.3333333333333333,0,0.0,1,0.3523333333333333,1.1666666666666667,1.5,0.3333333333333332
1,17,1.0,9670.0,1,1,120.0,1,19,19,5.0,5.0,113.0,1,0,0,1,0,0,20,0,0,5,7,4.0,12.2,0,0,5,5,4,11.5,0,7.6,2.6,0.32,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,0.8,0.8,0.8,-0.6999999999999993,0,11.85,0,10,8.0,0.8,12,1.2,0,0.0,1,0.5253333333333333,1.4,1.0,-0.3999999999999999
1,1,1.0,9773.0,1,1,153.0,1,1,1,16.5,16.5,157.9,0,0,0,1,0,0,18,0,0,6,6,6.0,14.833333333333334,0,0,6,6,6,14.833333333333334,0,8.9,1.4,3.51,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,0.0,0,14.833333333333334,0,12,12.0,1.0,12,1.0,0,0.0,1,0.7576666666666666,1.0,1.0,0.0
